city,house_title,house_type,price,user,no_of_ratings,rating,house_detail,house_details,no_of_guest,house_size,no_of_beds,no_of_baths,house,beds,bath
LaRochelle,Belle chambre d'hĂ´te,Private room in townhouse,35,Evelyne,301,4.97,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n301 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n301 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,"Bel appartement coeur de ville, au calme",Entire home,60,Sandra,39,4.95,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n203 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n203 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,studio entre le vieux port et le marchĂ©,Entire home,49,JĂ©rĂ´me & Malika,194,4.66,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n194 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n194 Reviews']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Suite indĂ©pendante avec vue sur piscine,Private room in bed and breakfast,40,Bruce,114,4.91,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n114 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n114 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Bateau hyper centre La Rochelle (PRINCESS),Entire home,39,Ubblo,224,4.65,"['2 guests', '1 bedroom', '2 beds', 'Half-bath', '\U000f0004\n859 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" 'Half-bath'"", "" '\\U000f0004\\n859 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '2 beds', 'Half-bath',1,2,0.5
LaRochelle,Maisonette proche hyper centre avec parking,Entire home,38,Anne Jessica,60,4.53,"['2 guests', '1 bedroom', '0 beds', '1 bath', '\U000f0004\n60 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '0 beds'"", "" '1 bath'"", "" '\\U000f0004\\n60 Reviews']""]",2, '1 bedroom', '0 beds', '1 bath',1,0,1
LaRochelle,Chambre dans quartier tranquille,Private room in townhouse,27,StĂ©phanie,45,4.93,"['1 guest', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n141 Reviews', '\U000f0019\nVerified']","[""['1 guest'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n141 Reviews'"", "" '\\U000f0019\\nVerified']""]",1, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Chambre la Rochelle (Lagord) avec petit dĂ©jeuner.,Private room in house,45,Evelyne,136,4.94,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n150 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n150 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Beau 2 piĂ¨ces avec terrasse et garage + vĂ©los,Entire home,60,Sandra,164,4.9,"['3 guests', '1 bedroom', '2 beds', '1.5 baths', '\U000f0004\n203 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1.5 baths'"", "" '\\U000f0004\\n203 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '2 beds', '1.5 baths',1,2,1.5
LaRochelle,Chambre privĂ©e La Rochelle centre,Private room in apartment,35,Laurent Et KĂ©vin,73,4.5,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n73 Reviews']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n73 Reviews']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Chambre/sdb privĂ©e chez l'habitant centre ville LR,Private room in townhouse,38,AlizĂ©,162,4.83,"['4 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n162 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 private bath'"", "" '\\U000f0004\\n162 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 private bath',1,2,1
LaRochelle,Appartement La Rochelle Vieux Port ClassĂ© 2*,Entire home,45,Laurent,78,4.74,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n415 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n415 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Chambre de charme en centre ville,Private room in townhouse,40,Sylvie,425,4.57,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n425 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n425 Reviews'"", "" '\\U000f1101\\n1 Reference'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,"Maison Ă  La Rochelle, vieux port et aquarium Ă  2km",Entire home,65,Adeline,407,4.48,"['5 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n407 Reviews', '\U000f0019\nVerified']","[""['5 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n407 Reviews'"", "" '\\U000f0019\\nVerified']""]",5, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,Appartement de charme La Rochelle centre (65m2),Entire home,55,Charles,47,4.19,"['4 guests', '2 bedrooms', '2 beds', '2 baths', '\U000f0004\n300 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '2 baths'"", "" '\\U000f0004\\n300 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '2 beds', '2 baths',2,2,2
LaRochelle,Appartement hyper centre dans un lieu historique,Entire home,50,Mathieu,241,4.87,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n241 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n241 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,La Rochelle - Chambre indĂ©pendante&petit dejeuner,Private room in townhouse,48,Vincent & CĂ©line,24,4.92,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n24 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n24 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Charmant appartement hyper-centre historique,Entire home,75,VĂ©ronique,18,4.67,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n310 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n310 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,AgrĂ©able T2 Les Minimes La Rochelle parking,Entire home,52,Blanche,53,4.52,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n78 Reviews']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n78 Reviews']""]",4, '2 bedrooms', '2 beds', '1 bath',2,2,1
LaRochelle,Appartement on the beach for 4 to 6 persons,Entire home,100,Christina,291,4.76,"['6 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n291 Reviews', '\U000f0019\nVerified']","[""['6 guests'"", "" '2 bedrooms'"", "" '4 beds'"", "" '1 bath'"", "" '\\U000f0004\\n291 Reviews'"", "" '\\U000f0019\\nVerified']""]",6, '2 bedrooms', '4 beds', '1 bath',2,4,1
LaRochelle,AgrĂ©able T2 Les Minimes La Rochelle parking,Entire home,52,Blanche,53,4.52,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n78 Reviews']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n78 Reviews']""]",4, '2 bedrooms', '2 beds', '1 bath',2,2,1
LaRochelle,APPARTEMENT *** TERRASSE - CENTRE HISTORIQUE,Entire home,59,Xavier,26,4.69,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n76 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n76 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,"Maison cosy, Ă  deux pas du port et de l'aquarium",Entire home,110,Valentine,100,4.38,"['6 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n266 Reviews', '\U000f0019\nVerified']","[""['6 guests'"", "" '2 bedrooms'"", "" '4 beds'"", "" '1 bath'"", "" '\\U000f0004\\n266 Reviews'"", "" '\\U000f0019\\nVerified']""]",6, '2 bedrooms', '4 beds', '1 bath',2,4,1
LaRochelle,Escale La Rochelle - Chambre privĂ©e indĂ©pendante,Private room in house,55,Delphine,214,4.75,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n219 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n219 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Chambre au calme proche de la mer,Private room in house,44,Annie,289,4.94,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n289 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n289 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,chambre independante,Entire home,32,Josiane,78,4.56,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n105 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n105 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Chambre d'hĂ´tes proche La Rochelle THE LODGE 17138,Entire home,62,Nathalie Et Yannick,71,5,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n71 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n71 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,type gite dans un site naturel,Entire home,60,Carole,226,4.79,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n226 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n226 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,Appartement T3 45mÂ² Hyper Centre La Rochelle,Entire home,115,Manon Et Nicole,230,4.88,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n295 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n295 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '2 beds', '1 bath',2,2,1
LaRochelle,Altantique 2,Entire home,145,Isabelle,70,4.81,"['5 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n75 Reviews', '\U000f0019\nVerified']","[""['5 guests'"", "" '2 bedrooms'"", "" '4 beds'"", "" '1 bath'"", "" '\\U000f0004\\n75 Reviews'"", "" '\\U000f0019\\nVerified']""]",5, '2 bedrooms', '4 beds', '1 bath',2,4,1
LaRochelle,2 chambres douillettes et confortables,Private room in house,32,Gaele,24,4.79,"['3 guests', '2 bedrooms', '2 beds', '1 shared bath', '\U000f0004\n24 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '1 shared bath'"", "" '\\U000f0004\\n24 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '2 bedrooms', '2 beds', '1 shared bath',2,2,1
LaRochelle,STUDIO MEUBLE AU CÅ’UR DE VIE DE LA ROCHELLE,Entire home,50,Corinne,34,4.39,"['3 guests', '1 bedroom', '1 bed', '1.5 baths', '\U000f0004\n34 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1.5 baths'"", "" '\\U000f0004\\n34 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '1 bed', '1.5 baths',1,1,1.5
LaRochelle,Bateau hyper centre La Rochelle (RIPTIDE),Entire home,39,Ubblo,163,4.42,"['2 guests', '1 bedroom', '1 bed', 'Half-bath', '\U000f0004\n859 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" 'Half-bath'"", "" '\\U000f0004\\n859 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', 'Half-bath',1,1,0.5
LaRochelle,Maison bleue,Private room in house,30,Sarah,68,4.79,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n68 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n68 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Maison de caractĂ¨re avec jardin et terrasses,Entire home,190,Valentine,51,4.76,"['7 guests', '3 bedrooms', '3 beds', '2 baths', '\U000f0004\n266 Reviews', '\U000f0019\nVerified']","[""['7 guests'"", "" '3 bedrooms'"", "" '3 beds'"", "" '2 baths'"", "" '\\U000f0004\\n266 Reviews'"", "" '\\U000f0019\\nVerified']""]",7, '3 bedrooms', '3 beds', '2 baths',3,3,2
LaRochelle,Studio Atypique sous les toits proche Vieux Port,Entire home,46,Emmanuel,24,4.17,"['1 guest', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n111 Reviews', '\U000f0019\nVerified']","[""['1 guest'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n111 Reviews'"", "" '\\U000f0019\\nVerified']""]",1, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Studio charmant proche La Rochelle,Entire home,35,AurĂ©lien,73,4.7,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n73 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n73 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Charmant appartement hyper-centre historique,Entire home,75,VĂ©ronique,18,4.67,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n310 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n310 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,Appartement au coeur de La Rochelle,Entire home,60,Marie,30,4.4,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n298 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n298 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,T1 meublĂ© aux portes de La Rochelle,Entire home,45,Isabelle,102,4.91,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n103 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n103 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Volver Chambre sur le port,Private room in apartment,25,Alejandra,3,4,"['2 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n191 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 shared bath'"", "" '\\U000f0004\\n191 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 shared bath',1,1,1
LaRochelle,Une petite chambre dans un chalet,Private room in chalet,49,Mireille,206,4.55,"['2 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n206 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 private bath'"", "" '\\U000f0004\\n206 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 private bath',1,1,1
LaRochelle,Appartement calme Ă  La Rochelle,Entire home,125,Vahram,26,4.96,"['7 guests', '3 bedrooms', '5 beds', '1 bath', '\U000f0004\n26 Reviews']","[""['7 guests'"", "" '3 bedrooms'"", "" '5 beds'"", "" '1 bath'"", "" '\\U000f0004\\n26 Reviews']""]",7, '3 bedrooms', '5 beds', '1 bath',3,5,1
LaRochelle,Studio de charme sur le vieux port de la Rochelle,Entire home,100,Julien,7,4.86,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n7 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n7 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,"STUDIO avec terrasse Ă  10 mn de La Rochelle, RĂ©.",Entire home,35,Katy,4,4.75,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n4 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n4 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Appartement calme au bord de l'ocĂ©an,Entire home,90,BĂ©a,7,4.71,"['6 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n165 Reviews', '\U000f0019\nVerified']","[""['6 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n165 Reviews'"", "" '\\U000f0019\\nVerified']""]",6, '2 bedrooms', '2 beds', '1 bath',2,2,1
LaRochelle,Charmante maison bien situĂ©e,Entire home,83,Nora,326,4.39,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n326 Reviews', '\U000f0019\nVerified']","[""['5 guests'"", "" '2 bedrooms'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n326 Reviews'"", "" '\\U000f0019\\nVerified']""]",5, '2 bedrooms', '3 beds', '1 bath',2,3,1
LaRochelle,Studio City Ă  50 mĂ¨tres du vieux Port,Entire home,48,Emmanuel,53,4.04,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n111 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n111 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,T1bis 35 mÂ² refait Ă  neuf au coeur de La Rochelle,Entire home,60,Virginie,50,4.86,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n129 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n129 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,Maison Ă  10 minutes du centre ville de La Rochelle,Entire home,200,Marie,65,4.35,"['10 guests', '4 bedrooms', '4 beds', '2 baths', '\U000f0004\n298 Reviews', '\U000f0019\nVerified']","[""['10 guests'"", "" '4 bedrooms'"", "" '4 beds'"", "" '2 baths'"", "" '\\U000f0004\\n298 Reviews'"", "" '\\U000f0019\\nVerified']""]",10, '4 bedrooms', '4 beds', '2 baths',4,4,2
LaRochelle,Jolie maisonnette avec terrasse. Vieux-Port Ă  pied,Entire home,53,Guillaume Et CĂ©line,26,4.85,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n29 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n29 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,RĂ©sidence BNB Confort La Rochelle Centre Piscine,Entire home,75,RĂ©sidence BNB,72,4.24,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n5,064 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n5"", ""064 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,JOLI STUDIO LA ROCHELLE,Entire home,65,Brigitte,84,4.87,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n84 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '3 beds'"", "" '1 bath'"", "" '\\U000f0004\\n84 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '3 beds', '1 bath',1,3,1
LaRochelle,Appartement de plain-pied neuf 30 mÂ²,Entire home,45,Francis,36,4.83,"['3 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n36 Reviews']","[""['3 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n36 Reviews']""]",3, '2 bedrooms', '2 beds', '1 bath',2,2,1
LaRochelle,"Magnifique studio La Rochelle port, gare",Entire home,70,Gregory,61,4.67,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n67 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n67 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Deux-piĂ¨ces cosy hypercentre.,Entire home,80,VĂ©ronique,23,4.87,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n310 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n310 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,Bateau hyper centre La Rochelle (OCEANIS),Entire home,89,Ubblo,91,4.52,"['4 guests', '2 bedrooms', '2 beds', 'Half-bath', '\U000f0004\n859 Reviews', '\U000f0019\nVerified']","[""['4 guests'"", "" '2 bedrooms'"", "" '2 beds'"", "" 'Half-bath'"", "" '\\U000f0004\\n859 Reviews'"", "" '\\U000f0019\\nVerified']""]",4, '2 bedrooms', '2 beds', 'Half-bath',2,2,0.5
LaRochelle,bateau hyper centre (PTIT CHIPO),Entire home,89,Ubblo,16,4.69,"['2 guests', '1 bedroom', '1 bed', 'Half-bath', '\U000f0004\n859 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" 'Half-bath'"", "" '\\U000f0004\\n859 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', 'Half-bath',1,1,0.5
LaRochelle,Appartement lumineux vieux port /centre-ville,Entire home,95,Veronique,39,4.77,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n39 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n39 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Nid douillet hyper centre La Rochelle,Entire home,65,VĂ©ronique,57,4.72,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n310 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n310 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Charmant Studio,Entire home,70,Noel,80,4.72,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n80 Reviews', '\U000f0019\nVerified']","[""['3 guests'"", "" '1 bedroom'"", "" '2 beds'"", "" '1 bath'"", "" '\\U000f0004\\n80 Reviews'"", "" '\\U000f0019\\nVerified']""]",3, '1 bedroom', '2 beds', '1 bath',1,2,1
LaRochelle,"Chambre indĂ©pendante, entrĂ©e privative et parking",Entire home,32,Nathalie Et JosĂ©,152,4.93,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n152 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n152 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Appartement 2 piĂ¨ces proche La Rochelle et mer,Entire home,30,Fabien,137,4.28,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n137 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n137 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
LaRochelle,Charmant studio au coeur de La Rochelle,Entire home,30,Marie,32,3.67,"['2 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n298 Reviews', '\U000f0019\nVerified']","[""['2 guests'"", "" '1 bedroom'"", "" '1 bed'"", "" '1 bath'"", "" '\\U000f0004\\n298 Reviews'"", "" '\\U000f0019\\nVerified']""]",2, '1 bedroom', '1 bed', '1 bath',1,1,1
